wine_quality,2,20,current_mean_Adaboost_auc,0.7979345198857394
wine_quality,2,20,current_mean_AdaboostNC_lambda2_auc,nan
wine_quality,2,20,current_mean_AdaboostNC_lambda5_auc,nan
wine_quality,2,20,current_mean_AdaboostNC_lambda8_auc,nan
wine_quality,2,20,current_mean_AdaboostNC_lambda11_auc,0.6158187880351188
wine_quality,2,20,current_mean_CUSboost_auc,0.7101993828398918
wine_quality,2,20,current_mean_CUSboostNC_lambda2_auc,nan
wine_quality,2,20,current_mean_CUSboostNC_lambda5_auc,nan
wine_quality,2,20,current_mean_CUSboostNC_lambda8_auc,nan
wine_quality,2,20,current_mean_CUSboostNC_lambda11_auc,0.6845360153366515
