abalone,22,80,current_mean_Adaboost_auc,0.6497785469922075
abalone,22,80,current_mean_AdaboostNC_lambda2_auc,nan
abalone,22,80,current_mean_AdaboostNC_lambda5_auc,nan
abalone,22,80,current_mean_AdaboostNC_lambda8_auc,nan
abalone,22,80,current_mean_AdaboostNC_lambda11_auc,0.6190138851561567
abalone,22,80,current_mean_CUSboost_auc,0.8254687345952147
abalone,22,80,current_mean_CUSboostNC_lambda2_auc,nan
abalone,22,80,current_mean_CUSboostNC_lambda5_auc,nan
abalone,22,80,current_mean_CUSboostNC_lambda8_auc,nan
abalone,22,80,current_mean_CUSboostNC_lambda11_auc,0.6482029078429774
